id	symbol	display_name	hold_effect	hold_effect_param	item_type	category	family_group	rationale
468	ITEM_SMOKE_BALL	Smoke Ball	HOLD_EFFECT_CAN_ALWAYS_RUN	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
469	ITEM_FOCUS_BAND	Focus Band	HOLD_EFFECT_FOCUS_BAND	10		UNSUPPORTED_DAMAGE_RELEVANT	defender_defense	Read only as the DEFENDER's hold effect in the pinned damage path (Defense/Sp. Def stat, final modifier, type-immunity override, or survival in GetAdjustedDamage). Attacker-side and non-matching-context rules are request-local.
470	ITEM_LUCKY_EGG	Lucky Egg	HOLD_EFFECT_LUCKY_EGG	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
471	ITEM_SCOPE_LENS	Scope Lens	HOLD_EFFECT_SCOPE_LENS	0		UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Pinned reads raise only the attacker critical-hit stage. The ordinary H&S range has a fixed isCrit operand and no crit probability; request-local fixed_crit_stage_item clears the held effect for an ordinary single hit.
472	ITEM_LEFTOVERS	Leftovers	HOLD_EFFECT_LEFTOVERS	10		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
473	ITEM_SHELL_BELL	Shell Bell	HOLD_EFFECT_SHELL_BELL	8		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
474	ITEM_WIDE_LENS	Wide Lens	HOLD_EFFECT_WIDE_LENS	10		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	accuracy_only	Read only by GetTotalAccuracy (hit chance). The Battle card never claims hit probability, and accuracy never changes the damage of a hit that lands.
475	ITEM_MUSCLE_BAND	Muscle Band	HOLD_EFFECT_MUSCLE_BAND	10		UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
476	ITEM_WISE_GLASSES	Wise Glasses	HOLD_EFFECT_WISE_GLASSES	10		MODELLED_HNS_SPECIFIC	attacker_offense	Modelled in the H&S QuickJS damage calculator: multiplies Special move base power by UQ4.12 4505 (1.0 + 10% floored) using uq4_12_multiply_by_int_half_down per pinned H&S src/battle_util.c:6818. Physical moves and defender hold effect are proven irrelevant.
477	ITEM_EXPERT_BELT	Expert Belt	HOLD_EFFECT_EXPERT_BELT	20		UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
478	ITEM_LIGHT_CLAY	Light Clay	HOLD_EFFECT_LIGHT_CLAY	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	non_damage_utility	Every pinned reference is a secondary effect (flinch), switching/escape, a field/screen/wrap duration, entry hazards, secondary-effect or contact-effect protection, two-turn charge skipping, or multi-hit counts. None is read by the single-hit ordinary damage computation (CalcMoveBasePower, CalcMoveBasePowerAfterModifiers, CalcAttackStat, CalcDefenseStat, GetOtherModifiers, type effectiveness, critical stage, GetAdjustedDamage).
479	ITEM_LIFE_ORB	Life Orb	HOLD_EFFECT_LIFE_ORB	0		UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
480	ITEM_POWER_HERB	Power Herb	HOLD_EFFECT_POWER_HERB	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	non_damage_utility	Every pinned reference is a secondary effect (flinch), switching/escape, a field/screen/wrap duration, entry hazards, secondary-effect or contact-effect protection, two-turn charge skipping, or multi-hit counts. None is read by the single-hit ordinary damage computation (CalcMoveBasePower, CalcMoveBasePowerAfterModifiers, CalcAttackStat, CalcDefenseStat, GetOtherModifiers, type effectiveness, critical stage, GetAdjustedDamage).
481	ITEM_FOCUS_SASH	Focus Sash	HOLD_EFFECT_FOCUS_SASH	0		UNSUPPORTED_DAMAGE_RELEVANT	defender_defense	Read only as the DEFENDER's hold effect in the pinned damage path (Defense/Sp. Def stat, final modifier, type-immunity override, or survival in GetAdjustedDamage). Attacker-side and non-matching-context rules are request-local.
482	ITEM_ZOOM_LENS	Zoom Lens	HOLD_EFFECT_ZOOM_LENS	20		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	accuracy_only	Read only by GetTotalAccuracy (hit chance). The Battle card never claims hit probability, and accuracy never changes the damage of a hit that lands.
483	ITEM_METRONOME	Metronome	HOLD_EFFECT_METRONOME	20		UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Read only as the ATTACKER's hold effect in the pinned damage path (base-power, Attack-stat, final-modifier or critical-stage modifier) with H&S fixed-point placement the calculator does not reproduce. Defender-side and non-matching-context rules are request-local.
484	ITEM_IRON_BALL	Iron Ball	HOLD_EFFECT_IRON_BALL	0		UNSUPPORTED_DAMAGE_RELEVANT	grounding	Changes groundedness (terrain boosts/immunity, Ground-move effectiveness); Iron Ball also halves speed. Request-local rules require no field status and a non-Ground effective move.
485	ITEM_LAGGING_TAIL	Lagging Tail	HOLD_EFFECT_LAGGING_TAIL	0		UNSUPPORTED_DAMAGE_RELEVANT	turn_order	Changes speed/turn order only (GetBattlerTotalSpeedStat or the turn-order comparison). Speed-based power and order-dependent moves/abilities are damage-relevant, so it is not globally neutral; request-local rule turn_order_item_ordinary_move clears it when neither can apply.
486	ITEM_DESTINY_KNOT	Destiny Knot	HOLD_EFFECT_DESTINY_KNOT	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
487	ITEM_BLACK_SLUDGE	Black Sludge	HOLD_EFFECT_BLACK_SLUDGE	0		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
488	ITEM_GRIP_CLAW	Grip Claw	HOLD_EFFECT_GRIP_CLAW	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	non_damage_utility	Every pinned reference is a secondary effect (flinch), switching/escape, a field/screen/wrap duration, entry hazards, secondary-effect or contact-effect protection, two-turn charge skipping, or multi-hit counts. None is read by the single-hit ordinary damage computation (CalcMoveBasePower, CalcMoveBasePowerAfterModifiers, CalcAttackStat, CalcDefenseStat, GetOtherModifiers, type effectiveness, critical stage, GetAdjustedDamage).
489	ITEM_STICKY_BARB	Sticky Barb	HOLD_EFFECT_STICKY_BARB	0		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
490	ITEM_SHED_SHELL	Shed Shell	HOLD_EFFECT_SHED_SHELL	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	non_damage_utility	Every pinned reference is a secondary effect (flinch), switching/escape, a field/screen/wrap duration, entry hazards, secondary-effect or contact-effect protection, two-turn charge skipping, or multi-hit counts. None is read by the single-hit ordinary damage computation (CalcMoveBasePower, CalcMoveBasePowerAfterModifiers, CalcAttackStat, CalcDefenseStat, GetOtherModifiers, type effectiveness, critical stage, GetAdjustedDamage).
491	ITEM_BIG_ROOT	Big Root	HOLD_EFFECT_BIG_ROOT	30		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
492	ITEM_RAZOR_CLAW	Razor Claw	HOLD_EFFECT_SCOPE_LENS	0		UNSUPPORTED_DAMAGE_RELEVANT	attacker_offense	Pinned reads raise only the attacker critical-hit stage. The ordinary H&S range has a fixed isCrit operand and no crit probability; request-local fixed_crit_stage_item clears the held effect for an ordinary single hit.
493	ITEM_RAZOR_FANG	Razor Fang	HOLD_EFFECT_FLINCH	10		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	non_damage_utility	Every pinned reference is a secondary effect (flinch), switching/escape, a field/screen/wrap duration, entry hazards, secondary-effect or contact-effect protection, two-turn charge skipping, or multi-hit counts. None is read by the single-hit ordinary damage computation (CalcMoveBasePower, CalcMoveBasePowerAfterModifiers, CalcAttackStat, CalcDefenseStat, GetOtherModifiers, type effectiveness, critical stage, GetAdjustedDamage).
494	ITEM_EVIOLITE	Eviolite	HOLD_EFFECT_EVIOLITE	50		UNSUPPORTED_DAMAGE_RELEVANT	defender_defense	Read only as the DEFENDER's hold effect in the pinned damage path (Defense/Sp. Def stat, final modifier, type-immunity override, or survival in GetAdjustedDamage). Attacker-side and non-matching-context rules are request-local.
495	ITEM_FLOAT_STONE	Float Stone	HOLD_EFFECT_FLOAT_STONE	0		UNSUPPORTED_DAMAGE_RELEVANT	weight_only	Read only by GetBattlerWeight (weight-based power: Low Kick, Grass Knot, Heat Crash, Heavy Slam). Request-local rule weight_item_ordinary_move clears it for an ordinary fixed-power move.
496	ITEM_ROCKY_HELMET	Rocky Helmet	HOLD_EFFECT_ROCKY_HELMET	0		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
497	ITEM_AIR_BALLOON	Air Balloon	HOLD_EFFECT_AIR_BALLOON	0		UNSUPPORTED_DAMAGE_RELEVANT	grounding	Changes groundedness (terrain boosts/immunity, Ground-move effectiveness); Iron Ball also halves speed. Request-local rules require no field status and a non-Ground effective move.
498	ITEM_RED_CARD	Red Card	HOLD_EFFECT_RED_CARD	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	non_damage_utility	Every pinned reference is a secondary effect (flinch), switching/escape, a field/screen/wrap duration, entry hazards, secondary-effect or contact-effect protection, two-turn charge skipping, or multi-hit counts. None is read by the single-hit ordinary damage computation (CalcMoveBasePower, CalcMoveBasePowerAfterModifiers, CalcAttackStat, CalcDefenseStat, GetOtherModifiers, type effectiveness, critical stage, GetAdjustedDamage).
499	ITEM_RING_TARGET	Ring Target	HOLD_EFFECT_RING_TARGET	0		UNSUPPORTED_DAMAGE_RELEVANT	defender_defense	Read only as the DEFENDER's hold effect in the pinned damage path (Defense/Sp. Def stat, final modifier, type-immunity override, or survival in GetAdjustedDamage). Attacker-side and non-matching-context rules are request-local.
500	ITEM_BINDING_BAND	Binding Band	HOLD_EFFECT_BINDING_BAND	0		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
501	ITEM_EJECT_BUTTON	Eject Button	HOLD_EFFECT_EJECT_BUTTON	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	non_damage_utility	Every pinned reference is a secondary effect (flinch), switching/escape, a field/screen/wrap duration, entry hazards, secondary-effect or contact-effect protection, two-turn charge skipping, or multi-hit counts. None is read by the single-hit ordinary damage computation (CalcMoveBasePower, CalcMoveBasePowerAfterModifiers, CalcAttackStat, CalcDefenseStat, GetOtherModifiers, type effectiveness, critical stage, GetAdjustedDamage).
502	ITEM_WEAKNESS_POLICY	Weakness Policy	HOLD_EFFECT_WEAKNESS_POLICY	0		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
503	ITEM_ASSAULT_VEST	Assault Vest	HOLD_EFFECT_ASSAULT_VEST	50		UNSUPPORTED_DAMAGE_RELEVANT	defender_defense	Read only as the DEFENDER's hold effect in the pinned damage path (Defense/Sp. Def stat, final modifier, type-immunity override, or survival in GetAdjustedDamage). Attacker-side and non-matching-context rules are request-local.
504	ITEM_SAFETY_GOGGLES	Safety Goggles	HOLD_EFFECT_SAFETY_GOGGLES	0		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
505	ITEM_ADRENALINE_ORB	Adrenaline Orb	HOLD_EFFECT_ADRENALINE_ORB	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
506	ITEM_TERRAIN_EXTENDER	Terrain Extender	HOLD_EFFECT_TERRAIN_EXTENDER	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	non_damage_utility	Every pinned reference is a secondary effect (flinch), switching/escape, a field/screen/wrap duration, entry hazards, secondary-effect or contact-effect protection, two-turn charge skipping, or multi-hit counts. None is read by the single-hit ordinary damage computation (CalcMoveBasePower, CalcMoveBasePowerAfterModifiers, CalcAttackStat, CalcDefenseStat, GetOtherModifiers, type effectiveness, critical stage, GetAdjustedDamage).
507	ITEM_PROTECTIVE_PADS	Protective Pads	HOLD_EFFECT_PROTECTIVE_PADS	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	non_damage_utility	Every pinned reference is a secondary effect (flinch), switching/escape, a field/screen/wrap duration, entry hazards, secondary-effect or contact-effect protection, two-turn charge skipping, or multi-hit counts. None is read by the single-hit ordinary damage computation (CalcMoveBasePower, CalcMoveBasePowerAfterModifiers, CalcAttackStat, CalcDefenseStat, GetOtherModifiers, type effectiveness, critical stage, GetAdjustedDamage).
508	ITEM_THROAT_SPRAY	Throat Spray	HOLD_EFFECT_THROAT_SPRAY	0		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
509	ITEM_EJECT_PACK	Eject Pack	HOLD_EFFECT_EJECT_PACK	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	non_damage_utility	Every pinned reference is a secondary effect (flinch), switching/escape, a field/screen/wrap duration, entry hazards, secondary-effect or contact-effect protection, two-turn charge skipping, or multi-hit counts. None is read by the single-hit ordinary damage computation (CalcMoveBasePower, CalcMoveBasePowerAfterModifiers, CalcAttackStat, CalcDefenseStat, GetOtherModifiers, type effectiveness, critical stage, GetAdjustedDamage).
510	ITEM_HEAVY_DUTY_BOOTS	Heavy-duty Boots	HOLD_EFFECT_HEAVY_DUTY_BOOTS	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	non_damage_utility	Every pinned reference is a secondary effect (flinch), switching/escape, a field/screen/wrap duration, entry hazards, secondary-effect or contact-effect protection, two-turn charge skipping, or multi-hit counts. None is read by the single-hit ordinary damage computation (CalcMoveBasePower, CalcMoveBasePowerAfterModifiers, CalcAttackStat, CalcDefenseStat, GetOtherModifiers, type effectiveness, critical stage, GetAdjustedDamage).
511	ITEM_BLUNDER_POLICY	Blunder Policy	HOLD_EFFECT_BLUNDER_POLICY	0		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	This effect changes Speed after a missed move or Trick Room activation. Request-local clearance requires an ordinary hit and a known non-Analytic attacker; Analytic can read turn order into damage.
512	ITEM_ROOM_SERVICE	Room Service	HOLD_EFFECT_ROOM_SERVICE	0		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	This effect changes Speed after a missed move or Trick Room activation. Request-local clearance requires an ordinary hit and a known non-Analytic attacker; Analytic can read turn order into damage.
513	ITEM_UTILITY_UMBRELLA	Utility Umbrella	HOLD_EFFECT_UTILITY_UMBRELLA	0		UNSUPPORTED_DAMAGE_RELEVANT	weather_shield	Utility Umbrella removes sun/rain effects from its holder (weather damage modifier, Hydro Steam, Orichalcum Pulse, weather speed abilities, Weather Ball). Request-local rule requires observed clear weather.
514	ITEM_CHERI_BERRY	Cheri Berry	HOLD_EFFECT_CURE_PAR	0		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
515	ITEM_CHESTO_BERRY	Chesto Berry	HOLD_EFFECT_CURE_SLP	0		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
516	ITEM_PECHA_BERRY	Pecha Berry	HOLD_EFFECT_CURE_PSN	0		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
517	ITEM_RAWST_BERRY	Rawst Berry	HOLD_EFFECT_CURE_BRN	0		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
518	ITEM_ASPEAR_BERRY	Aspear Berry	HOLD_EFFECT_CURE_FRZ	0		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
519	ITEM_LEPPA_BERRY	Leppa Berry	HOLD_EFFECT_RESTORE_PP	10		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
520	ITEM_ORAN_BERRY	Oran Berry	HOLD_EFFECT_RESTORE_HP	10		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
521	ITEM_PERSIM_BERRY	Persim Berry	HOLD_EFFECT_CURE_CONFUSION	0		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
522	ITEM_LUM_BERRY	Lum Berry	HOLD_EFFECT_CURE_STATUS	0		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
523	ITEM_SITRUS_BERRY	Sitrus Berry	HOLD_EFFECT_RESTORE_PCT_HP	25		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
524	ITEM_FIGY_BERRY	Figy Berry	HOLD_EFFECT_CONFUSE_SPICY	8		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
525	ITEM_WIKI_BERRY	Wiki Berry	HOLD_EFFECT_CONFUSE_DRY	8		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
526	ITEM_MAGO_BERRY	Mago Berry	HOLD_EFFECT_CONFUSE_SWEET	8		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
527	ITEM_AGUAV_BERRY	Aguav Berry	HOLD_EFFECT_CONFUSE_BITTER	8		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
528	ITEM_IAPAPA_BERRY	Iapapa Berry	HOLD_EFFECT_CONFUSE_SOUR	8		UNSUPPORTED_DAMAGE_RELEVANT	post_hit_or_residual	Changes HP, status, stat stages, volatiles or items only through ItemBattleEffects activations (MoveEnd handlers after damage, end of turn, switch-in, or event scripts) or residual/drain handling. It can change later HP/stats/KO, so it is not globally neutral; request-local rule single_hit_item_activation_outside_damage clears it for a single-hit ordinary move.
529	ITEM_RAZZ_BERRY	Razz Berry	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
530	ITEM_BLUK_BERRY	Bluk Berry	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
531	ITEM_NANAB_BERRY	Nanab Berry	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
532	ITEM_WEPEAR_BERRY	Wepear Berry	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
533	ITEM_PINAP_BERRY	Pinap Berry	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
534	ITEM_POMEG_BERRY	Pomeg Berry	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
535	ITEM_KELPSY_BERRY	Kelpsy Berry	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
536	ITEM_QUALOT_BERRY	Qualot Berry	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
537	ITEM_HONDEW_BERRY	Hondew Berry	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
538	ITEM_GREPA_BERRY	Grepa Berry	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
539	ITEM_TAMATO_BERRY	Tamato Berry	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
540	ITEM_CORNN_BERRY	Cornn Berry	HOLD_EFFECT_NONE	0		PROVEN_NO_ORDINARY_DAMAGE_EFFECT	no_battle_effect	Every pinned reference is outside battle damage (prize money, friendship, EXP, wild encounters, fleeing, evolution/breeding) or the hold effect has no battle reference at all.
